date,airline,source,destination,scheduled_flights,cancelled_flights,flown_flights,avg_fare_inr,on_time_pct,cancellation_rate,route,is_indigo,period
2026-01-03,IndiGo,BLR,CCU,25,1,24,1838.0,76.7,0.04,BLR-CCU,True,normal
2026-01-03,IndiGo,BOM,AMD,16,0,16,4819.0,88.0,0.0,BOM-AMD,True,normal
2026-01-03,Air India,DEL,BOM,16,0,16,5688.0,87.0,0.0,DEL-BOM,False,normal
2026-01-03,Air India,DEL,BLR,17,0,17,4117.0,86.0,0.0,DEL-BLR,False,normal
2026-01-03,Air India,BOM,BLR,22,0,22,4964.0,90.5,0.0,BOM-BLR,False,normal
2026-01-03,Air India,DEL,CCU,11,0,11,3493.0,88.3,0.0,DEL-CCU,False,normal
2026-01-03,Air India,BOM,HYD,16,0,16,4422.0,80.5,0.0,BOM-HYD,False,normal
2026-01-03,Air India,DEL,HYD,19,0,19,4446.0,86.5,0.0,DEL-HYD,False,normal
2026-01-03,Air India,BLR,MAA,13,0,13,5839.0,91.9,0.0,BLR-MAA,False,normal
2026-01-03,Air India,DEL,MAA,15,0,15,4255.0,79.7,0.0,DEL-MAA,False,normal
2026-01-03,Air India,BOM,PNQ,18,0,18,4239.0,99.0,0.0,BOM-PNQ,False,normal
2026-01-03,Air India,DEL,GOI,14,0,14,3952.0,81.5,0.0,DEL-GOI,False,normal
2026-01-03,Air India,BLR,CCU,22,0,22,3854.0,88.5,0.0,BLR-CCU,False,normal
2026-01-03,Air India,BOM,AMD,16,0,16,4364.0,75.5,0.0,BOM-AMD,False,normal
2026-01-03,SpiceJet,DEL,BOM,17,1,16,4187.0,79.9,0.059,DEL-BOM,False,normal
2026-01-03,SpiceJet,DEL,BLR,16,0,16,5136.0,84.0,0.0,DEL-BLR,False,normal
2026-01-03,SpiceJet,BOM,BLR,20,0,20,3869.0,82.3,0.0,BOM-BLR,False,normal
2026-01-03,SpiceJet,DEL,CCU,17,0,17,4214.0,89.7,0.0,DEL-CCU,False,normal
2026-01-03,SpiceJet,BOM,HYD,19,1,18,5042.0,82.7,0.053,BOM-HYD,False,normal
2026-01-03,SpiceJet,DEL,HYD,19,0,19,5071.0,90.1,0.0,DEL-HYD,False,normal
2026-01-03,SpiceJet,BLR,MAA,16,1,15,3702.0,83.7,0.062,BLR-MAA,False,normal
2026-01-03,SpiceJet,DEL,MAA,18,0,18,3819.0,83.0,0.0,DEL-MAA,False,normal
2026-01-03,SpiceJet,BOM,PNQ,17,0,17,3931.0,91.3,0.0,BOM-PNQ,False,normal
2026-01-03,SpiceJet,DEL,GOI,14,0,14,4301.0,88.1,0.0,DEL-GOI,False,normal
2026-01-03,SpiceJet,BLR,CCU,18,0,18,4288.0,90.8,0.0,BLR-CCU,False,normal
2026-01-03,SpiceJet,BOM,AMD,15,0,15,4976.0,83.2,0.0,BOM-AMD,False,normal
2026-01-03,Akasa Air,DEL,BOM,25,0,25,4346.0,79.7,0.0,DEL-BOM,False,normal
2026-01-03,Akasa Air,DEL,BLR,21,0,21,4442.0,92.4,0.0,DEL-BLR,False,normal
2026-01-03,Akasa Air,BOM,BLR,21,0,21,3673.0,91.9,0.0,BOM-BLR,False,normal
2026-01-03,Akasa Air,DEL,CCU,19,0,19,4838.0,91.2,0.0,DEL-CCU,False,normal
2026-01-03,Akasa Air,BOM,HYD,17,0,17,3851.0,93.8,0.0,BOM-HYD,False,normal
2026-01-03,Akasa Air,DEL,HYD,23,0,23,6483.0,76.6,0.0,DEL-HYD,False,normal
2026-01-03,Akasa Air,BLR,MAA,18,0,18,4977.0,93.6,0.0,BLR-MAA,False,normal
2026-01-03,Akasa Air,DEL,MAA,18,0,18,4086.0,77.9,0.0,DEL-MAA,False,normal
2026-01-03,Akasa Air,BOM,PNQ,16,0,16,7051.0,78.6,0.0,BOM-PNQ,False,normal
2026-01-03,Akasa Air,DEL,GOI,19,0,19,4997.0,87.0,0.0,DEL-GOI,False,normal
2026-01-03,Akasa Air,BLR,CCU,24,0,24,4863.0,96.0,0.0,BLR-CCU,False,normal
2026-01-03,Akasa Air,BOM,AMD,16,0,16,3791.0,87.3,0.0,BOM-AMD,False,normal
2026-01-03,Air India Express,DEL,BOM,14,0,14,3606.0,83.6,0.0,DEL-BOM,False,normal
2026-01-03,Air India Express,DEL,BLR,14,0,14,3208.0,82.7,0.0,DEL-BLR,False,normal
2026-01-03,Air India Express,BOM,BLR,11,0,11,6255.0,91.3,0.0,BOM-BLR,False,normal
2026-01-03,Air India Express,DEL,CCU,17,1,16,4314.0,77.5,0.059,DEL-CCU,False,normal
2026-01-03,Air India Express,BOM,HYD,20,1,19,5213.0,93.2,0.05,BOM-HYD,False,normal
2026-01-03,Air India Express,DEL,HYD,20,1,19,3385.0,96.1,0.05,DEL-HYD,False,normal
2026-01-03,Air India Express,BLR,MAA,22,0,22,5018.0,81.9,0.0,BLR-MAA,False,normal
2026-01-03,Air India Express,DEL,MAA,16,0,16,2705.0,83.7,0.0,DEL-MAA,False,normal
2026-01-03,Air India Express,BOM,PNQ,23,0,23,5440.0,92.2,0.0,BOM-PNQ,False,normal
2026-01-03,Air India Express,DEL,GOI,28,0,28,4518.0,74.9,0.0,DEL-GOI,False,normal
2026-01-03,Air India Express,BLR,CCU,18,0,18,4197.0,84.1,0.0,BLR-CCU,False,normal
2026-01-03,Air India Express,BOM,AMD,16,1,15,5605.0,88.8,0.062,BOM-AMD,False,normal
2026-01-04,IndiGo,DEL,BOM,16,0,16,4957.0,95.3,0.0,DEL-BOM,True,normal
2026-01-04,IndiGo,DEL,BLR,20,2,18,4819.0,85.2,0.1,DEL-BLR,True,normal
2026-01-04,IndiGo,BOM,BLR,20,0,20,4287.0,86.8,0.0,BOM-BLR,True,normal
2026-01-04,IndiGo,DEL,CCU,7,1,6,3439.0,91.0,0.143,DEL-CCU,True,normal
2026-01-04,IndiGo,BOM,HYD,13,0,13,4839.0,83.4,0.0,BOM-HYD,True,normal
2026-01-04,IndiGo,DEL,HYD,23,0,23,4737.0,82.1,0.0,DEL-HYD,True,normal
2026-01-04,IndiGo,BLR,MAA,17,2,15,3700.0,93.1,0.118,BLR-MAA,True,normal
2026-01-04,IndiGo,DEL,MAA,26,0,26,1903.0,89.4,0.0,DEL-MAA,True,normal
2026-01-04,IndiGo,BOM,PNQ,21,1,20,4730.0,87.7,0.048,BOM-PNQ,True,normal
2026-01-04,IndiGo,DEL,GOI,17,0,17,3797.0,77.4,0.0,DEL-GOI,True,normal
2026-01-04,IndiGo,BLR,CCU,19,0,19,3104.0,80.2,0.0,BLR-CCU,True,normal
2026-01-04,IndiGo,BOM,AMD,18,1,17,4650.0,82.4,0.056,BOM-AMD,True,normal
2026-01-04,Air India,DEL,BOM,22,0,22,2890.0,81.3,0.0,DEL-BOM,False,normal
2026-01-04,Air India,DEL,BLR,21,0,21,4161.0,84.3,0.0,DEL-BLR,False,normal
2026-01-04,Air India,BOM,BLR,17,0,17,4842.0,93.1,0.0,BOM-BLR,False,normal
2026-01-04,Air India,DEL,CCU,18,0,18,4749.0,86.4,0.0,DEL-CCU,False,normal
2026-01-04,Air India,BOM,HYD,14,0,14,4606.0,90.6,0.0,BOM-HYD,False,normal
2026-01-04,Air India,DEL,HYD,15,0,15,3101.0,79.2,0.0,DEL-HYD,False,normal
2026-01-04,Air India,BLR,MAA,25,1,24,2823.0,90.8,0.04,BLR-MAA,False,normal
2026-01-04,Air India,DEL,MAA,20,0,20,4174.0,81.1,0.0,DEL-MAA,False,normal
2026-01-04,Air India,BOM,PNQ,17,1,16,3698.0,83.5,0.059,BOM-PNQ,False,normal
2026-01-04,Air India,DEL,GOI,15,0,15,3111.0,79.5,0.0,DEL-GOI,False,normal
2026-01-04,Air India,BLR,CCU,16,0,16,4096.0,91.0,0.0,BLR-CCU,False,normal
2026-01-04,Air India,BOM,AMD,21,0,21,4301.0,87.4,0.0,BOM-AMD,False,normal
2026-01-04,SpiceJet,DEL,BOM,27,1,26,1800.0,85.7,0.037,DEL-BOM,False,normal
2026-01-04,SpiceJet,DEL,BLR,18,0,18,4354.0,96.7,0.0,DEL-BLR,False,normal
2026-01-04,SpiceJet,BOM,BLR,25,0,25,3001.0,86.6,0.0,BOM-BLR,False,normal
2026-01-04,SpiceJet,DEL,CCU,24,1,23,4691.0,83.6,0.042,DEL-CCU,False,normal
2026-01-04,SpiceJet,BOM,HYD,15,0,15,3119.0,79.8,0.0,BOM-HYD,False,normal
2026-01-04,SpiceJet,DEL,HYD,18,0,18,4647.0,76.5,0.0,DEL-HYD,False,normal
2026-01-04,SpiceJet,BLR,MAA,14,0,14,3324.0,89.1,0.0,BLR-MAA,False,normal
2026-01-04,SpiceJet,DEL,MAA,19,0,19,3208.0,92.5,0.0,DEL-MAA,False,normal
2026-01-04,SpiceJet,BOM,PNQ,18,0,18,4500.0,79.2,0.0,BOM-PNQ,False,normal
2026-01-04,SpiceJet,DEL,GOI,13,0,13,3360.0,79.2,0.0,DEL-GOI,False,normal
2026-01-04,SpiceJet,BLR,CCU,17,0,17,4759.0,89.8,0.0,BLR-CCU,False,normal
2026-01-04,SpiceJet,BOM,AMD,22,0,22,3839.0,74.3,0.0,BOM-AMD,False,normal
2026-01-04,Akasa Air,DEL,BOM,13,0,13,5525.0,82.2,0.0,DEL-BOM,False,normal
2026-01-04,Akasa Air,DEL,BLR,16,0,16,5058.0,82.5,0.0,DEL-BLR,False,normal
2026-01-04,Akasa Air,BOM,BLR,25,0,25,3699.0,86.7,0.0,BOM-BLR,False,normal
2026-01-04,Akasa Air,DEL,CCU,17,0,17,4831.0,86.6,0.0,DEL-CCU,False,normal
2026-01-04,Akasa Air,BOM,HYD,22,1,21,3866.0,95.8,0.045,BOM-HYD,False,normal
2026-01-04,Akasa Air,DEL,HYD,15,0,15,5097.0,86.7,0.0,DEL-HYD,False,normal
2026-01-04,Akasa Air,BLR,MAA,14,0,14,5146.0,77.5,0.0,BLR-MAA,False,normal
2026-01-04,Akasa Air,DEL,MAA,17,0,17,4898.0,87.4,0.0,DEL-MAA,False,normal
2026-01-04,Akasa Air,BOM,PNQ,17,0,17,3765.0,82.4,0.0,BOM-PNQ,False,normal
2026-01-04,Akasa Air,DEL,GOI,23,0,23,5647.0,70.7,0.0,DEL-GOI,False,normal
2026-01-04,Akasa Air,BLR,CCU,14,2,12,2435.0,75.1,0.143,BLR-CCU,False,normal
2026-01-04,Akasa Air,BOM,AMD,14,0,14,4796.0,92.5,0.0,BOM-AMD,False,normal
2026-01-04,Air India Express,DEL,BOM,19,0,19,3749.0,76.4,0.0,DEL-BOM,False,normal
2026-01-04,Air India Express,DEL,BLR,16,1,15,4098.0,85.6,0.062,DEL-BLR,False,normal
2026-01-04,Air India Express,BOM,BLR,23,0,23,4015.0,80.3,0.0,BOM-BLR,False,normal
2026-01-04,Air India Express,DEL,CCU,15,0,15,4491.0,82.6,0.0,DEL-CCU,False,normal
2026-01-04,Air India Express,BOM,HYD,24,0,24,6000.0,80.7,0.0,BOM-HYD,False,normal
2026-01-04,Air India Express,DEL,HYD,17,0,17,3950.0,76.7,0.0,DEL-HYD,False,normal
2026-01-04,Air India Express,BLR,MAA,17,0,17,4203.0,91.5,0.0,BLR-MAA,False,normal
2026-01-04,Air India Express,DEL,MAA,16,0,16,3005.0,77.6,0.0,DEL-MAA,False,normal
2026-01-04,Air India Express,BOM,PNQ,20,0,20,3346.0,85.9,0.0,BOM-PNQ,False,normal
2026-01-04,Air India Express,DEL,GOI,13,0,13,3060.0,90.3,0.0,DEL-GOI,False,normal
2026-01-04,Air India Express,BLR,CCU,17,0,17,4543.0,95.7,0.0,BLR-CCU,False,normal
2026-01-04,Air India Express,BOM,AMD,23,0,23,3764.0,89.1,0.0,BOM-AMD,False,normal
2026-01-05,IndiGo,DEL,BOM,14,0,14,4151.0,78.5,0.0,DEL-BOM,True,normal
2026-01-05,IndiGo,DEL,BLR,18,0,18,5051.0,90.5,0.0,DEL-BLR,True,normal
2026-01-05,IndiGo,BOM,BLR,19,0,19,3384.0,72.7,0.0,BOM-BLR,True,normal
2026-01-05,IndiGo,DEL,CCU,18,0,18,3321.0,68.2,0.0,DEL-CCU,True,normal
2026-01-05,IndiGo,BOM,HYD,17,0,17,4793.0,87.0,0.0,BOM-HYD,True,normal
2026-01-05,IndiGo,DEL,HYD,20,0,20,3378.0,86.5,0.0,DEL-HYD,True,normal
2026-01-05,IndiGo,BLR,MAA,18,0,18,3433.0,93.5,0.0,BLR-MAA,True,normal
2026-01-05,IndiGo,DEL,MAA,14,0,14,3829.0,93.9,0.0,DEL-MAA,True,normal
2026-01-05,IndiGo,BOM,PNQ,20,3,17,2630.0,76.8,0.15,BOM-PNQ,True,normal
2026-01-05,IndiGo,DEL,GOI,28,0,28,3542.0,85.7,0.0,DEL-GOI,True,normal
2026-01-05,IndiGo,BLR,CCU,18,1,17,4809.0,83.7,0.056,BLR-CCU,True,normal
2026-01-05,IndiGo,BOM,AMD,14,0,14,3941.0,82.0,0.0,BOM-AMD,True,normal
2026-01-05,Air India,DEL,BOM,18,0,18,5392.0,87.3,0.0,DEL-BOM,False,normal
2026-01-05,Air India,DEL,BLR,22,0,22,4512.0,84.6,0.0,DEL-BLR,False,normal
2026-01-05,Air India,BOM,BLR,22,0,22,4564.0,80.7,0.0,BOM-BLR,False,normal
2026-01-05,Air India,DEL,CCU,13,0,13,4373.0,74.7,0.0,DEL-CCU,False,normal
2026-01-05,Air India,BOM,HYD,17,2,15,3983.0,72.9,0.118,BOM-HYD,False,normal
2026-01-05,Air India,DEL,HYD,22,0,22,3398.0,86.5,0.0,DEL-HYD,False,normal
2026-01-05,Air India,BLR,MAA,19,0,19,3500.0,86.2,0.0,BLR-MAA,False,normal
2026-01-05,Air India,DEL,MAA,25,0,25,4655.0,72.9,0.0,DEL-MAA,False,normal
2026-01-05,Air India,BOM,PNQ,23,1,22,1800.0,94.0,0.043,BOM-PNQ,False,normal
2026-01-05,Air India,DEL,GOI,12,0,12,4863.0,87.0,0.0,DEL-GOI,False,normal
2026-01-05,Air India,BLR,CCU,19,1,18,4500.0,78.4,0.053,BLR-CCU,False,normal
2026-01-05,Air India,BOM,AMD,16,0,16,3678.0,89.2,0.0,BOM-AMD,False,normal
2026-01-05,SpiceJet,DEL,BOM,18,0,18,4236.0,89.1,0.0,DEL-BOM,False,normal
2026-01-05,SpiceJet,DEL,BLR,23,1,22,4938.0,90.6,0.043,DEL-BLR,False,normal
2026-01-05,SpiceJet,BOM,BLR,20,1,19,3977.0,98.9,0.05,BOM-BLR,False,normal
2026-01-05,SpiceJet,DEL,CCU,22,0,22,4443.0,84.4,0.0,DEL-CCU,False,normal
2026-01-05,SpiceJet,BOM,HYD,18,0,18,4472.0,79.9,0.0,BOM-HYD,False,normal
2026-01-05,SpiceJet,DEL,HYD,15,0,15,5137.0,77.1,0.0,DEL-HYD,False,normal
2026-01-05,SpiceJet,BLR,MAA,16,0,16,5507.0,88.4,0.0,BLR-MAA,False,normal
2026-01-05,SpiceJet,DEL,MAA,17,0,17,6175.0,81.6,0.0,DEL-MAA,False,normal
2026-01-05,SpiceJet,BOM,PNQ,10,0,10,5366.0,82.3,0.0,BOM-PNQ,False,normal
2026-01-05,SpiceJet,DEL,GOI,14,0,14,3640.0,80.0,0.0,DEL-GOI,False,normal
2026-01-05,SpiceJet,BLR,CCU,15,0,15,4849.0,81.6,0.0,BLR-CCU,False,normal
2026-01-05,SpiceJet,BOM,AMD,16,0,16,3532.0,93.3,0.0,BOM-AMD,False,normal
2026-01-05,Akasa Air,DEL,BOM,19,0,19,4217.0,77.7,0.0,DEL-BOM,False,normal
2026-01-05,Akasa Air,DEL,BLR,13,0,13,2580.0,77.0,0.0,DEL-BLR,False,normal
2026-01-05,Akasa Air,BOM,BLR,13,0,13,2878.0,75.4,0.0,BOM-BLR,False,normal
2026-01-05,Akasa Air,DEL,CCU,13,0,13,3640.0,78.7,0.0,DEL-CCU,False,normal
2026-01-05,Akasa Air,BOM,HYD,13,0,13,2866.0,73.4,0.0,BOM-HYD,False,normal
2026-01-05,Akasa Air,DEL,HYD,19,0,19,5287.0,94.7,0.0,DEL-HYD,False,normal
2026-01-05,Akasa Air,BLR,MAA,18,0,18,4276.0,80.0,0.0,BLR-MAA,False,normal
2026-01-05,Akasa Air,DEL,MAA,18,0,18,3976.0,86.5,0.0,DEL-MAA,False,normal
2026-01-05,Akasa Air,BOM,PNQ,14,0,14,2595.0,81.3,0.0,BOM-PNQ,False,normal
2026-01-05,Akasa Air,DEL,GOI,14,0,14,4019.0,83.1,0.0,DEL-GOI,False,normal
2026-01-05,Akasa Air,BLR,CCU,17,0,17,4858.0,84.6,0.0,BLR-CCU,False,normal
2026-01-05,Akasa Air,BOM,AMD,19,0,19,3850.0,85.1,0.0,BOM-AMD,False,normal
2026-01-05,Air India Express,DEL,BOM,15,0,15,4807.0,81.1,0.0,DEL-BOM,False,normal
2026-01-05,Air India Express,DEL,BLR,15,1,14,6467.0,83.5,0.067,DEL-BLR,False,normal
2026-01-05,Air India Express,BOM,BLR,22,1,21,4111.0,89.3,0.045,BOM-BLR,False,normal
2026-01-05,Air India Express,DEL,CCU,20,0,20,4390.0,97.2,0.0,DEL-CCU,False,normal
2026-01-05,Air India Express,BOM,HYD,22,1,21,5140.0,99.0,0.045,BOM-HYD,False,normal
2026-01-05,Air India Express,DEL,HYD,20,0,20,2120.0,83.6,0.0,DEL-HYD,False,normal
2026-01-05,Air India Express,BLR,MAA,18,0,18,4878.0,79.9,0.0,BLR-MAA,False,normal
2026-01-05,Air India Express,DEL,MAA,18,1,17,5087.0,87.5,0.056,DEL-MAA,False,normal
2026-01-05,Air India Express,BOM,PNQ,23,0,23,4462.0,86.8,0.0,BOM-PNQ,False,normal
2026-01-05,Air India Express,DEL,GOI,15,0,15,4484.0,76.5,0.0,DEL-GOI,False,normal
2026-01-05,Air India Express,BLR,CCU,12,0,12,5231.0,85.8,0.0,BLR-CCU,False,normal
2026-01-05,Air India Express,BOM,AMD,22,0,22,4719.0,84.1,0.0,BOM-AMD,False,normal
2026-01-06,IndiGo,DEL,BOM,12,1,11,3842.0,88.4,0.083,DEL-BOM,True,normal
2026-01-06,IndiGo,DEL,BLR,10,1,9,3673.0,98.6,0.1,DEL-BLR,True,normal
2026-01-06,IndiGo,BOM,BLR,20,0,20,4885.0,92.8,0.0,BOM-BLR,True,normal
2026-01-06,IndiGo,DEL,CCU,16,0,16,4214.0,80.0,0.0,DEL-CCU,True,normal
2026-01-06,IndiGo,BOM,HYD,21,0,21,4299.0,94.5,0.0,BOM-HYD,True,normal
2026-01-06,IndiGo,DEL,HYD,22,0,22,4429.0,95.1,0.0,DEL-HYD,True,normal
2026-01-06,IndiGo,BLR,MAA,15,0,15,3134.0,92.0,0.0,BLR-MAA,True,normal
2026-01-06,IndiGo,DEL,MAA,17,0,17,3703.0,80.7,0.0,DEL-MAA,True,normal
2026-01-06,IndiGo,BOM,PNQ,19,0,19,3632.0,88.4,0.0,BOM-PNQ,True,normal
2026-01-06,IndiGo,DEL,GOI,21,1,20,3938.0,79.2,0.048,DEL-GOI,True,normal
2026-01-06,IndiGo,BLR,CCU,21,0,21,5464.0,88.2,0.0,BLR-CCU,True,normal
2026-01-06,IndiGo,BOM,AMD,24,1,23,4673.0,82.3,0.042,BOM-AMD,True,normal
2026-01-06,Air India,DEL,BOM,18,0,18,2410.0,92.2,0.0,DEL-BOM,False,normal
2026-01-06,Air India,DEL,BLR,17,0,17,4047.0,81.4,0.0,DEL-BLR,False,normal
2026-01-06,Air India,BOM,BLR,23,0,23,3908.0,80.5,0.0,BOM-BLR,False,normal
2026-01-06,Air India,DEL,CCU,16,0,16,3775.0,88.9,0.0,DEL-CCU,False,normal
2026-01-06,Air India,BOM,HYD,19,0,19,4140.0,84.8,0.0,BOM-HYD,False,normal
2026-01-06,Air India,DEL,HYD,17,0,17,2923.0,90.9,0.0,DEL-HYD,False,normal
2026-01-06,Air India,BLR,MAA,18,0,18,4328.0,70.1,0.0,BLR-MAA,False,normal
2026-01-06,Air India,DEL,MAA,15,0,15,4387.0,74.5,0.0,DEL-MAA,False,normal
2026-01-06,Air India,BOM,PNQ,20,0,20,6213.0,87.7,0.0,BOM-PNQ,False,normal
2026-01-06,Air India,DEL,GOI,18,0,18,2556.0,84.5,0.0,DEL-GOI,False,normal
2026-01-06,Air India,BLR,CCU,14,0,14,4605.0,83.6,0.0,BLR-CCU,False,normal
2026-01-06,Air India,BOM,AMD,22,0,22,4875.0,80.4,0.0,BOM-AMD,False,normal
2026-01-06,SpiceJet,DEL,BOM,25,1,24,4235.0,83.2,0.04,DEL-BOM,False,normal
2026-01-06,SpiceJet,DEL,BLR,15,0,15,4748.0,84.1,0.0,DEL-BLR,False,normal
2026-01-06,SpiceJet,BOM,BLR,21,0,21,3447.0,76.5,0.0,BOM-BLR,False,normal
2026-01-06,SpiceJet,DEL,CCU,17,0,17,4510.0,90.4,0.0,DEL-CCU,False,normal
2026-01-06,SpiceJet,BOM,HYD,19,1,18,5011.0,89.6,0.053,BOM-HYD,False,normal
2026-01-06,SpiceJet,DEL,HYD,16,0,16,4231.0,84.0,0.0,DEL-HYD,False,normal
2026-01-06,SpiceJet,BLR,MAA,23,0,23,5002.0,81.0,0.0,BLR-MAA,False,normal
2026-01-06,SpiceJet,DEL,MAA,19,0,19,4210.0,81.1,0.0,DEL-MAA,False,normal
2026-01-06,SpiceJet,BOM,PNQ,14,0,14,1994.0,71.2,0.0,BOM-PNQ,False,normal
2026-01-06,SpiceJet,DEL,GOI,12,0,12,5325.0,96.7,0.0,DEL-GOI,False,normal
2026-01-06,SpiceJet,BLR,CCU,14,0,14,5245.0,82.0,0.0,BLR-CCU,False,normal
2026-01-06,SpiceJet,BOM,AMD,19,0,19,4289.0,83.9,0.0,BOM-AMD,False,normal
2026-01-06,Akasa Air,DEL,BOM,21,0,21,3848.0,87.0,0.0,DEL-BOM,False,normal
2026-01-06,Akasa Air,DEL,BLR,15,0,15,3650.0,85.5,0.0,DEL-BLR,False,normal
2026-01-06,Akasa Air,BOM,BLR,19,0,19,2526.0,79.7,0.0,BOM-BLR,False,normal
2026-01-06,Akasa Air,DEL,CCU,21,0,21,3818.0,89.4,0.0,DEL-CCU,False,normal
2026-01-06,Akasa Air,BOM,HYD,15,0,15,5686.0,83.7,0.0,BOM-HYD,False,normal
2026-01-06,Akasa Air,DEL,HYD,26,1,25,5286.0,74.2,0.038,DEL-HYD,False,normal
2026-01-06,Akasa Air,BLR,MAA,21,0,21,3849.0,88.8,0.0,BLR-MAA,False,normal
2026-01-06,Akasa Air,DEL,MAA,21,0,21,4925.0,70.9,0.0,DEL-MAA,False,normal
2026-01-06,Akasa Air,BOM,PNQ,17,0,17,3363.0,85.3,0.0,BOM-PNQ,False,normal
2026-01-06,Akasa Air,DEL,GOI,13,0,13,6373.0,82.8,0.0,DEL-GOI,False,normal
2026-01-06,Akasa Air,BLR,CCU,17,0,17,4551.0,82.5,0.0,BLR-CCU,False,normal
2026-01-06,Akasa Air,BOM,AMD,18,0,18,4380.0,79.8,0.0,BOM-AMD,False,normal
2026-01-06,Air India Express,DEL,BOM,24,0,24,3534.0,98.2,0.0,DEL-BOM,False,normal
2026-01-06,Air India Express,DEL,BLR,17,0,17,4078.0,80.0,0.0,DEL-BLR,False,normal
2026-01-06,Air India Express,BOM,BLR,16,1,15,5110.0,85.9,0.062,BOM-BLR,False,normal
2026-01-06,Air India Express,DEL,CCU,21,0,21,5301.0,85.9,0.0,DEL-CCU,False,normal
2026-01-06,Air India Express,BOM,HYD,11,0,11,4545.0,81.9,0.0,BOM-HYD,False,normal
2026-01-06,Air India Express,DEL,HYD,13,0,13,2217.0,89.2,0.0,DEL-HYD,False,normal
2026-01-06,Air India Express,BLR,MAA,14,0,14,4652.0,87.6,0.0,BLR-MAA,False,normal
2026-01-06,Air India Express,DEL,MAA,20,0,20,3686.0,93.2,0.0,DEL-MAA,False,normal
2026-01-06,Air India Express,BOM,PNQ,20,1,19,5217.0,89.6,0.05,BOM-PNQ,False,normal
2026-01-06,Air India Express,DEL,GOI,20,0,20,4865.0,82.2,0.0,DEL-GOI,False,normal
2026-01-06,Air India Express,BLR,CCU,16,0,16,3938.0,78.1,0.0,BLR-CCU,False,normal
2026-01-06,Air India Express,BOM,AMD,16,0,16,3441.0,77.7,0.0,BOM-AMD,False,normal
2026-01-07,IndiGo,DEL,BOM,13,0,13,4373.0,79.0,0.0,DEL-BOM,True,normal
2026-01-07,IndiGo,DEL,BLR,20,0,20,5136.0,86.9,0.0,DEL-BLR,True,normal
2026-01-07,IndiGo,BOM,BLR,22,0,22,5127.0,88.8,0.0,BOM-BLR,True,normal
2026-01-07,IndiGo,DEL,CCU,15,1,14,3626.0,90.2,0.067,DEL-CCU,True,normal
2026-01-07,IndiGo,BOM,HYD,23,1,22,4386.0,92.4,0.043,BOM-HYD,True,normal
2026-01-07,IndiGo,DEL,HYD,16,0,16,4367.0,92.9,0.0,DEL-HYD,True,normal
2026-01-07,IndiGo,BLR,MAA,10,0,10,3541.0,99.0,0.0,BLR-MAA,True,normal
2026-01-07,IndiGo,DEL,MAA,15,0,15,3105.0,94.7,0.0,DEL-MAA,True,normal
2026-01-07,IndiGo,BOM,PNQ,11,1,10,3667.0,80.6,0.091,BOM-PNQ,True,normal
2026-01-07,IndiGo,DEL,GOI,21,0,21,3147.0,90.9,0.0,DEL-GOI,True,normal
2026-01-07,IndiGo,BLR,CCU,15,0,15,4924.0,72.8,0.0,BLR-CCU,True,normal
2026-01-07,IndiGo,BOM,AMD,17,0,17,4338.0,86.2,0.0,BOM-AMD,True,normal
2026-01-07,Air India,DEL,BOM,18,1,17,3634.0,68.8,0.056,DEL-BOM,False,normal
2026-01-07,Air India,DEL,BLR,14,0,14,2262.0,88.2,0.0,DEL-BLR,False,normal
2026-01-07,Air India,BOM,BLR,16,0,16,4270.0,82.7,0.0,BOM-BLR,False,normal
2026-01-07,Air India,DEL,CCU,18,0,18,7108.0,83.7,0.0,DEL-CCU,False,normal
2026-01-07,Air India,BOM,HYD,28,0,28,3522.0,74.1,0.0,BOM-HYD,False,normal
2026-01-07,Air India,DEL,HYD,22,0,22,3612.0,80.3,0.0,DEL-HYD,False,normal
2026-01-07,Air India,BLR,MAA,16,0,16,4824.0,93.7,0.0,BLR-MAA,False,normal
2026-01-07,Air India,DEL,MAA,15,1,14,5678.0,74.9,0.067,DEL-MAA,False,normal
2026-01-07,Air India,BOM,PNQ,25,1,24,4923.0,87.5,0.04,BOM-PNQ,False,normal
2026-01-07,Air India,DEL,GOI,19,0,19,3791.0,74.8,0.0,DEL-GOI,False,normal
2026-01-07,Air India,BLR,CCU,20,0,20,3858.0,79.5,0.0,BLR-CCU,False,normal
2026-01-07,Air India,BOM,AMD,16,0,16,4916.0,83.5,0.0,BOM-AMD,False,normal
2026-01-07,SpiceJet,DEL,BOM,20,0,20,3920.0,73.1,0.0,DEL-BOM,False,normal
2026-01-07,SpiceJet,DEL,BLR,8,0,8,5102.0,85.9,0.0,DEL-BLR,False,normal
2026-01-07,SpiceJet,BOM,BLR,20,0,20,3203.0,89.6,0.0,BOM-BLR,False,normal
2026-01-07,SpiceJet,DEL,CCU,15,0,15,6189.0,79.7,0.0,DEL-CCU,False,normal
2026-01-07,SpiceJet,BOM,HYD,19,0,19,3469.0,84.5,0.0,BOM-HYD,False,normal
2026-01-07,SpiceJet,DEL,HYD,17,0,17,3085.0,91.4,0.0,DEL-HYD,False,normal
2026-01-07,SpiceJet,BLR,MAA,21,0,21,3993.0,77.5,0.0,BLR-MAA,False,normal
2026-01-07,SpiceJet,DEL,MAA,16,0,16,4684.0,88.7,0.0,DEL-MAA,False,normal
